Restaurant Name;Country Code;City
Bombay Brasserie;1;Bangalore
Glen's Bakehouse;1;Bangalore
Onesta;1;Bangalore
Onesta;1;Bangalore
ECHOES Koramangala;1;Bangalore
Truffles;1;Bangalore
The Black Pearl;1;Bangalore
Eat Street;1;Bangalore
Koramangala Social;1;Bangalore
AB's - Absolute Barbecues;1;Bangalore
Flechazo;1;Bangalore
Onesta;1;Bangalore
Communiti;1;Bangalore
Big Brewsky;1;Bangalore
Hoot;1;Bangalore
Farzi Cafe;1;Bangalore
Black N White Cafe;1;Bhopal
Maybe There;1;Bhopal
Sagar Gaire Fast Food;1;Bhopal
The Kasbah;1;Bhopal
Bake N Shake;1;Bhopal
10 Downing Street;1;Bhopal
Chi Kitchen;1;Bhopal
Pizza Hut;1;Bhopal
Kafe Kulture;1;Bhopal
Violet Hour;1;Bhopal
Bapu Ki Kutia;1;Bhopal
Da pizzeria;1;Bhopal
Papa Mexicano;1;Bhopal
Bake N Shake;1;Bhopal
Manohar Dairy And Restaurant;1;Bhopal
Manohar Dairy And Restaurant;1;Bhopal
Kebabsville - Sayaji Hotel;1;Bhopal
Indian Coffee House;1;Bhopal
The Urban Socialite;1;Bhopal
Bake N Shake;1;Bhopal
Tyre Patty;1;Bhubaneshwar
Silver Streak;1;Bhubaneshwar
Barbeque Nation;1;Bhubaneshwar
Central Perk 7;1;Bhubaneshwar
The Chicken Dinesty;1;Bhubaneshwar
Taste Of China;1;Bhubaneshwar
Michael's Kitchen;1;Bhubaneshwar
Mamma Mia - Mayfair Lagoon;1;Bhubaneshwar
99 North Restaurant;1;Bhubaneshwar
Adda;1;Bhubaneshwar
Chill Ummm;1;Bhubaneshwar
Lal Qila;1;Bhubaneshwar
Richard's Kitchen & Coffee Bar;1;Bhubaneshwar
Aangan Horizon;1;Bhubaneshwar
Brewberrys The Coffee Bar;1;Bhubaneshwar
Chai Break;1;Bhubaneshwar
JUGAAD JN.;1;Bhubaneshwar
Cha cTea;1;Bhubaneshwar
Food Fever;1;Bhubaneshwar
Mainland China;1;Bhubaneshwar
Eram Rooftop;1;Bhubaneshwar
The Night Factory;1;Chandigarh
Brooklyn Central;1;Chandigarh
Chili's;1;Chandigarh
Kylin Experience;1;Chandigarh
Mocha;1;Chandigarh
Pirates of Grill;1;Chandigarh
Barbeque Nation;1;Chandigarh
TGI Friday's;1;Chandigarh
Pal Dhaba;1;Chandigarh
Midnight Chef;1;Chandigarh
Nik Baker's;1;Chandigarh
OvenFresh;1;Chandigarh
Super Donuts;1;Chandigarh
Taco Bell;1;Chandigarh
Karim's;1;Chandigarh
Virgin Courtyard;1;Chandigarh
Burgrill;1;Chandigarh
Uncle Jack's;1;Chandigarh
That Madras Place;1;Chennai
Haunted;1;Chennai
Pantry d'or;1;Chennai
Palmshore;1;Chennai
Chili's;1;Chennai
Writer's Cafe;1;Chennai
Fusilli Reasons;1;Chennai
Ciclo Cafe;1;Chennai
Kaidi Kitchen;1;Chennai
Bombay Brasserie;1;Chennai
Maplai;1;Chennai
Paradise;1;Chennai
L'amandier;1;Chennai
Palmshore;1;Chennai
Palmshore;1;Chennai
Basil With A Twist;1;Chennai
Barbeque Nation;1;Chennai
AB's - Absolute Barbecues;1;Chennai
Coal Barbecues;1;Chennai
Pind;1;Chennai
Kuchi n Kream;1;Coimbatore
Haribhavanam Hotel;1;Coimbatore
Kites Cafe;1;Coimbatore
Zucca Pizzeria;1;Coimbatore
Burger Ka Baap;1;Coimbatore
The Cascade Restaurant;1;Coimbatore
24 Plus Cafe & Restaurant;1;Coimbatore
Valarmathi Kongunaatu Samayal;1;Coimbatore
Bird On Tree;1;Coimbatore
Tim's Bistro;1;Coimbatore
Batlivala & Khanabhoy;1;Coimbatore
Cafe Totaram;1;Coimbatore
Cream Centre;1;Coimbatore
On The Go;1;Coimbatore
Sree Annapoorna;1;Coimbatore
That's Y Food;1;Coimbatore
CakeBee;1;Coimbatore
Yari;1;Coimbatore
Cream Stone;1;Coimbatore
Barbeque Nation;1;Coimbatore
The Punjabi Essence Restaurant;1;Dehradun
Tirupati Restaurant;1;Dehradun
Anandam;1;Dehradun
Town Table Restaurant;1;Dehradun
Kalsang Friends Corner;1;Dehradun
The Great Indian Pub;1;Dehradun
BMG - All Day Dining;1;Dehradun
Punjab Grill;1;Dehradun
TBistro;1;Dehradun
Y Cafe & Restaurant;1;Dehradun
Eddie's Patisserie;1;Dehradun
First Gear Cafe;1;Dehradun
Dunkin Donuts;1;Dehradun
Doon Darbar;1;Dehradun
Razzmatazz;1;Dehradun
Barbeque Nation;1;Dehradun
Black Pepper Restaurant;1;Dehradun
Cafe Marigold;1;Dehradun
Jalapenos;1;Dehradun
Kalsang AMA Cafe;1;Dehradun
Desire Foods;1;Faridabad
Knight Rock;1;Faridabad
Punjab Restaurant;1;Faridabad
Raju Dhaba;1;Faridabad
Rakheja Bakery;1;Faridabad
Snax Points;1;Faridabad
Aggarwal Sweet Corner;1;Faridabad
Kashyap Vaishno Dhaba;1;Faridabad
Total Food Court;1;Faridabad
The Chaiwalas;1;Faridabad
Cafe And More;1;Faridabad
Green Chick Chop;1;Faridabad
Kolkata Hot Kathi Rolls;1;Faridabad
Aapki Rasoi;1;Faridabad
Fusion Food Corner;1;Faridabad
Punjabi Rasoi;1;Faridabad
Kebab Xpress;1;Faridabad
McDonald's;1;Faridabad
Suruchi;1;Faridabad
Berco's;1;Faridabad
Dunkin' Donuts;1;Faridabad
The Chocolate Room;1;Faridabad
Baskin Robbin;1;Faridabad
Popcorn Fusion;1;Faridabad
Subway;1;Faridabad
KFC;1;Faridabad
Barbeque Nation;1;Faridabad
Yo! China;1;Faridabad
Giani's;1;Faridabad
Momo-Cha;1;Faridabad
Shree Rathnam;1;Faridabad
Mirage Restro Bar;1;Faridabad
Jai Jagannath Hotel;1;Faridabad
Gelato Vinto;1;Faridabad
Maggi Point;1;Faridabad
Angaar;1;Faridabad
TcozY;1;Faridabad
The Retriever;1;Faridabad
Bangali Sweets & Restaurant;1;Faridabad
Silver;1;Faridabad
Chill 'N Grill;1;Faridabad
Punjabi Restaurant;1;Faridabad
Standard Chicken Point;1;Faridabad
The Grillz & Gravy;1;Faridabad
Cakes 'n Bakes - Park Plaza;1;Faridabad
Cafe Bite;1;Faridabad
Cafe Light;1;Faridabad
Little Cafe;1;Faridabad
Momo-Cha;1;Faridabad
Oregano India;1;Faridabad
Sagar Bakery;1;Faridabad
Smugglers;1;Faridabad
Welcome;1;Faridabad
Giani's;1;Faridabad
Invitation;1;Faridabad
New Dilight;1;Faridabad
Chimney;1;Faridabad
Chopstick;1;Faridabad
Hot & Tasty Chinese Food;1;Faridabad
Sanjha Chulha;1;Faridabad
Frontier;1;Faridabad
Oxy Lounge;1;Faridabad
City Dhaba;1;Faridabad
Garam Masala;1;Faridabad
Mittal Fast Food;1;Faridabad
Al Bake;1;Faridabad
Anupam Sweet;1;Faridabad
Cafe Coffee Day;1;Faridabad
Chicago Pizza;1;Faridabad
Crispy Crust;1;Faridabad
Frontier;1;Faridabad
Gulab;1;Faridabad
Hunger Cure Express;1;Faridabad
Maitre Patissier;1;Faridabad
Momo-Cha;1;Faridabad
Nirula's;1;Faridabad
The Grub House;1;Faridabad
Twenty Four Seven;1;Faridabad
Cafe Parmesan;1;Faridabad
Briosca;1;Faridabad
Burger Point;1;Faridabad
Cafe Grub Up;1;Faridabad
Cakes At Bhawanas;1;Faridabad
Chaudhary Bhojnalaya;1;Faridabad
Chickenette;1;Faridabad
Giani;1;Faridabad
Green Chick Chop;1;Faridabad
Hash Stix;1;Faridabad
Juice On Go;1;Faridabad
Keventers;1;Faridabad
MD's Kebabs & Curries;1;Faridabad
Perfect Bake;1;Faridabad
Perfect Bake;1;Faridabad
Sethi's Delicacy;1;Faridabad
Subway;1;Faridabad
Cafн© Bogchi;1;Faridabad
Ashoka Restaurant;1;Faridabad
Baskin Robbins;1;Faridabad
China Hot Pot;1;Faridabad
Handi Chhadeyan Di;1;Faridabad
Hungrill;1;Faridabad
Kant Khana Khazana;1;Faridabad
Open Yard;1;Faridabad
Recipe Badshah;1;Faridabad
The Chai Cafe;1;Faridabad
Apna Restaurant;1;Faridabad
Chaudhary Chaap & Chinese;1;Faridabad
Chings Chinese;1;Faridabad
Food On Wheels;1;Faridabad
Gulshan Hotel;1;Faridabad
Maa Kali Foods;1;Faridabad
The Street Kitchen;1;Faridabad
United Kitchen;1;Faridabad
Eat N Treat;1;Faridabad
Hotel Ekant;1;Faridabad
Momo-Cha;1;Faridabad
Paradise Inn;1;Faridabad
Red Chilli;1;Faridabad
Shiv Restaurant;1;Faridabad
Sohan Sweets & Namkeen;1;Faridabad
The Binge Box Cafe;1;Faridabad
Tmos Moving Feast;1;Faridabad
Tmos Cafe Corner;1;Faridabad
Parkash Dhaba;1;Faridabad
Sanjha Chulha;1;Faridabad
Hareram Bikanerzaika;1;Faridabad
Kulcha Paaji;1;Faridabad
Shree Bikaner Misthan Bhandar;1;Faridabad
The Hub - Gourmet, Bakers & More;1;Faridabad
Anand Dhaba;1;Faridabad
Bikaneri Sweets & Restaurant;1;Faridabad
Delicieux Ice Cream Rolls;1;Faridabad
Flying Tandoor;1;Faridabad
Food Station;1;Faridabad
Grub Hub;1;Faridabad
Punjabi Chulha;1;Faridabad
Purani Dilli Da Swad;1;Faridabad
The BBQ Garden;1;Faridabad
The Chaiwalas;1;Faridabad
Funk House Cafe;1;Faridabad
Shiksha Fast Food;1;Faridabad
Hungry Head;1;Faridabad
Tandoori Hut;1;Faridabad
Lalit Kathi Rolls Momos;1;Faridabad
Tamasha In Tafree;1;Faridabad
Oh My!;1;Faridabad
Butter & Grace;1;Faridabad
Green Chick Chop;1;Faridabad
Snacks Bar;1;Faridabad
Ahata;1;Faridabad
Fritrolla;1;Faridabad
KitchenYard;1;Faridabad
Meghansh Bakery;1;Faridabad
Oh My !;1;Faridabad
The Dark Hour - Kitchen;1;Faridabad
Anupama Sweets & Family Restaurant;1;Faridabad
Shree Rathnam;1;Faridabad
Bikaner Misthan Bhandar;1;Faridabad
King's Kitchen;1;Faridabad
Muradabadi Chicken Biryani Corner;1;Faridabad
The Black Kettle;1;Faridabad
Desi Tadka;1;Faridabad
Destination Live;1;Faridabad
Kay's Bake Land;1;Faridabad
Kay's Food Land;1;Faridabad
Laziz Restaurant;1;Faridabad
Le Chef Restro Bar;1;Faridabad
Republic of Chicken;1;Faridabad
Tanishka Restaurant & Caterers;1;Faridabad
The Tandoori Times;1;Faridabad
Twist of Italy;1;Faridabad
Aggarwal Sweets And Caterers;1;Faridabad
Biryani Bot;1;Faridabad
Cafн© Kitchen;1;Faridabad
Evergreen Sweets & Restaurant;1;Faridabad
Magic Spice Wok;1;Faridabad
Magical Momos;1;Faridabad
Sam's Bake Shop;1;Faridabad
Shri Bikaner Misthan Bhandar;1;Faridabad
Tasty Dhaba Family Restaurant;1;Faridabad
U & I;1;Faridabad
Cravings;1;Faridabad
Evergreen Tandoori Night;1;Faridabad
Prelibato;1;Faridabad
Aravali Owls;1;Faridabad
Chicken Inn Family Meat Shop;1;Faridabad
Mother's Kitchen;1;Faridabad
Domino's Pizza;1;Faridabad
Green Chick Chop;1;Faridabad
Punjabi Culture;1;Faridabad
Three Olives;1;Faridabad
Aggarwal's Bikaner Mishthan Bhandar;1;Faridabad
Aravalli Owls;1;Faridabad
Chatny Delight;1;Faridabad
Harmann Restaurant;1;Faridabad
Kulcha King;1;Faridabad
Royal Bakers;1;Faridabad
Touch of Spice;1;Faridabad
Hunger Cure;1;Faridabad
Sanjha Chulha;1;Faridabad
Queens Cakes;1;Faridabad
Sri Meenakshi South Indian Food;1;Faridabad
Sardar A Pure Meat Shop;1;Faridabad
Invitation Restaurant;1;Faridabad
Kaushik Bakery;1;Faridabad
Rama Vaishnav Bhojnalaya;1;Faridabad
Shiv Saras Vyanjan;1;Faridabad
Shree Bikaner Misthan Bhandar;1;Faridabad
Shree Bikaner Misthan Bhandar;1;Faridabad
Standard Family Restaurant;1;Faridabad
The Hunger End;1;Faridabad
Pizza Express;1;Faridabad
Anupam Sweets & Restaurant;1;Faridabad
Caramel;1;Faridabad
Chaska Restaurant;1;Faridabad
Club Pizzeria;1;Faridabad
Gupha;1;Faridabad
Indian Gourmet;1;Faridabad
Tandoori Zaaika's;1;Faridabad
TCD Cake & Bake;1;Faridabad
The Grill Darbar;1;Faridabad
Urban Cuisine;1;Faridabad
Mister Mughal;1;Faridabad
The Hub;1;Faridabad
Bake Your Dreamz;1;Faridabad
Green Chilly Chinese Food;1;Faridabad
Mom's Kitchen;1;Faridabad
The Baking Treats N More;1;Faridabad
Twin Brothers;1;Faridabad
Aggarwal Sweets Centre;1;Faridabad
Bawarchi;1;Faridabad
D ART of Flavour;1;Faridabad
Italia Cafe by Aura;1;Faridabad
Pizza Street;1;Faridabad
Rock Cafe;1;Faridabad
Sardaar Ji Chaap & Rolls;1;Faridabad
Spice Wok;1;Faridabad
Vrindavan Sweets & Restaurant;1;Faridabad
Yummy Cake;1;Faridabad
Bikaner Sweets & Bakers;1;Faridabad
Burger Xpress;1;Faridabad
Da Pizza Zone;1;Faridabad
Finger Licious;1;Faridabad
Med E Taste;1;Faridabad
Punjabii Tandoor;1;Faridabad
Shankar Sweets;1;Faridabad
Tasty Bites;1;Faridabad
The Street- Curries & Grills;1;Faridabad
Bakers Delight - The Atrium;1;Faridabad
On The Rocks - The  Atrium;1;Faridabad
World Cafe - Vibe by The LaLiT Traveller;1;Faridabad
Chaudhary Ke Mashhoor Paranthe;1;Ghaziabad
Thakur Bakers;1;Ghaziabad
FoodByMom;1;Ghaziabad
Mr. Brown;1;Ghaziabad
Mitalis Kitchen;1;Ghaziabad
The Big Scoop;1;Ghaziabad
9 Mars Lounge;1;Ghaziabad
Barista;1;Ghaziabad
Baskin Robbins;1;Ghaziabad
Burger King;1;Ghaziabad
Cafe Coffee Day;1;Ghaziabad
Chinese X'Press;1;Ghaziabad
Cinch;1;Ghaziabad
Costa Coffee;1;Ghaziabad
Domino's Pizza;1;Ghaziabad
Dosa X'press;1;Ghaziabad
Kebab Xpress;1;Ghaziabad
Let's Noodle;1;Ghaziabad
McDonald's;1;Ghaziabad
Mx Corn;1;Ghaziabad
Dunkin' Donuts;1;Ghaziabad
Haldiram's;1;Ghaziabad
Pind Balluchi;1;Ghaziabad
Maini Restaurant;1;Ghaziabad
The Dosa King;1;Ghaziabad
Baba Au Rhum;1;Goa
Burger Factory;1;Goa
Club Cubana;1;Goa
Curlies;1;Goa
La Plage;1;Goa
St. Anthony's;1;Goa
Britto's Bar & Restaurant;1;Goa
Fat Fish;1;Goa
Martin's Corner;1;Goa
Infantaria;1;Goa
Souza Lobo;1;Goa
Fisherman's Cove;1;Goa
Calamari;1;Goa
The Fisherman's Wharf;1;Goa
LPK Waterfront;1;Goa
Ritz Classic;1;Goa
The Black Sheep Bistro;1;Goa
Cafe Al Fresco by Cantina Bodega;1;Goa
The Fisherman's Wharf;1;Goa
Antares;1;Goa
K Lab;1;Gurgaon
Pind Balluchi;1;Gurgaon
Punjab Grill;1;Gurgaon
Zambar;1;Gurgaon
Cakes & More;1;Gurgaon
Kwality Wall's Swirl's;1;Gurgaon
Yo! Dimsum;1;Gurgaon
Mx Corn;1;Gurgaon
Red;1;Gurgaon
Rocketchefs;1;Gurgaon
The Fresh Chicken Store;1;Gurgaon
Achoos Food Corner;1;Gurgaon
Aha Bites;1;Gurgaon
Ancient Spice;1;Gurgaon
Chimney - The Takeaway;1;Gurgaon
Costa Coffee;1;Gurgaon
Good to Go;1;Gurgaon
Gopi Sweets & Caters;1;Gurgaon
Late Night Food;1;Gurgaon
Lavi Foji Dhaba;1;Gurgaon
Narayan Fast Food Home;1;Gurgaon
OMG Kitchenz;1;Gurgaon
OMG Tiffinz;1;Gurgaon
Sardarji Chicken Point;1;Gurgaon
Solty Hotel;1;Gurgaon
Tanishk Gourmet Indian;1;Gurgaon
The Burger Chef;1;Gurgaon
Club Tokyo - Best Western Skycity Hotel;1;Gurgaon
Lattitude - Skycity Hotel;1;Gurgaon
Bisque Bakery;1;Gurgaon
Behrouz Biryani;1;Gurgaon
Domino's Pizza;1;Gurgaon
Giani;1;Gurgaon
PizzaVito;1;Gurgaon
Shawarma House;1;Gurgaon
Subway;1;Gurgaon
Asian Bistro;1;Gurgaon
BBQ Factory;1;Gurgaon
Faaso's;1;Gurgaon
Chaayos;1;Gurgaon
Mosaic - Country Inn & Suites;1;Gurgaon
60 ML - Country Inn & Suites by Carlson;1;Gurgaon
Mosaic - Country Inn & Suites by Carlson;1;Gurgaon
Big Shot Bar - Country Inn & Suites;1;Gurgaon
Mosaic - Country Inn & Suites By Carlson;1;Gurgaon
Downtown Kitchen & Bar - Courtyard by Marriott;1;Gurgaon
Courtyard Grill - Courtyard by Marriott;1;Gurgaon
Di Ghent Boulangerie;1;Gurgaon
Khyen Chyen;1;Gurgaon
The Pint Room;1;Gurgaon
Tughlaq;1;Gurgaon
Big Wong XL;1;Gurgaon
Bunker;1;Gurgaon
Culture Cafe;1;Gurgaon
Nowhere Terrace Brewpub Cafe;1;Gurgaon
Cafe G - Crowne Plaza;1;Gurgaon
Wildfire - Crowne Plaza;1;Gurgaon
Isabella;1;Gurgaon
Fatburger;1;Gurgaon
Burma Burma;1;Gurgaon
Pier 38;1;Gurgaon
Yum Yum Cha;1;Gurgaon
Amici Cafe;1;Gurgaon
Au Bon Pain;1;Gurgaon
California Pizza Kitchen;1;Gurgaon
Chai Point;1;Gurgaon
Cherry Comet;1;Gurgaon
Circus;1;Gurgaon
Dunkin' Donuts;1;Gurgaon
Holy Smoke;1;Gurgaon
Italiano;1;Gurgaon
Krispy Kreme;1;Gurgaon
Not Just Paranthas;1;Gurgaon
Oh! Calcutta;1;Gurgaon
Olive Bistro;1;Gurgaon
Pita Pit;1;Gurgaon
Raasta;1;Gurgaon
Red Mango;1;Gurgaon
Rred Hot Asian Bistro;1;Gurgaon
Smaaash;1;Gurgaon
Starbucks;1;Gurgaon
Sutra Gastropub;1;Gurgaon
Taco Bell;1;Gurgaon
The People & Co.;1;Gurgaon
Theobroma;1;Gurgaon
Wendy's;1;Gurgaon
The Wine Company;1;Gurgaon
Cafe Delhi Heights;1;Gurgaon
Cyber Hub Social;1;Gurgaon
Delifrance - The France Cafe Bakery;1;Gurgaon
Dhaba By Claridges;1;Gurgaon
Farzi Cafe;1;Gurgaon
Hard Rock Cafe;1;Gurgaon
Instapizza;1;Gurgaon
Made In Punjab;1;Gurgaon
Nando's;1;Gurgaon
Quaff;1;Gurgaon
SodaBottleOpenerWala;1;Gurgaon
The Grill Mill;1;Gurgaon
Knight Rider;1;Gurgaon
Chaayos;1;Gurgaon
Nooba;1;Gurgaon
Domino's Pizza;1;Gurgaon
Indigo Delicatessen;1;Gurgaon
Escape Terrace Bar Kitchen;1;Gurgaon
Kwaliti;1;Gurgaon
Subway;1;Gurgaon
Burger Point;1;Gurgaon
Chaat Chowk;1;Gurgaon
Chef Style;1;Gurgaon
Delhicacy;1;Gurgaon
Dimsum & Co.;1;Gurgaon
Instapizza;1;Gurgaon
L'Opera;1;Gurgaon
Lazeez Food;1;Gurgaon
Le Marche Sugar & Spice Cafe;1;Gurgaon
The Breakfast Club;1;Gurgaon
Sugar & Spice - Le Marche;1;Gurgaon
Crudo Juicery;1;Gurgaon
Fork with Stick;1;Gurgaon
Uptown Fresh Beer Cafe;1;Gurgaon
Barista;1;Gurgaon
Cafe Coffee Day;1;Gurgaon
Domino's Pizza;1;Gurgaon
Italiano;1;Gurgaon
McDonald's;1;Gurgaon
Parantha Gurus;1;Gurgaon
Pizza Hut Delivery;1;Gurgaon
Sibang Bakery;1;Gurgaon
Sonya Bakery Cafe;1;Gurgaon
Subway;1;Gurgaon
Viva Hyderabad;1;Gurgaon
7 Barrel Brew Pub;1;Gurgaon
Wai Yu Mun Ching;1;Gurgaon
Baskin Robbins;1;Gurgaon
KFC;1;Gurgaon
Burmese Kitchen Plus;1;Gurgaon
Drinks Come True;1;Gurgaon
Eat All Nite;1;Gurgaon
Frontier;1;Gurgaon
GenY Cuisines;1;Gurgaon
K Raga's;1;Gurgaon
Kangri;1;Gurgaon
Makhmali Kebabs;1;Gurgaon
Masala Ville;1;Gurgaon
Night Food Xprs;1;Gurgaon
Roti Boti;1;Gurgaon
Sama Chicken Biryani;1;Gurgaon
Subway;1;Gurgaon
The Rolling Pin Bakery;1;Gurgaon
Weird Time Food;1;Gurgaon
Twigly;1;Gurgaon
Asian Haus;1;Gurgaon
Beyond Breads;1;Gurgaon
Biryani By Kilo;1;Gurgaon
Captain Grub;1;Gurgaon
Pita Pit;1;Gurgaon
Rawleaf;1;Gurgaon
Sushi Haus;1;Gurgaon
Eggzellent;1;Gurgaon
High On Tea;1;Gurgaon
Sona Bridge Hotel;1;Gurgaon
Yo! Dimsum;1;Gurgaon
Angrezee Choupal;1;Gurgaon
Ashoka Snacks Corner;1;Gurgaon
Chefoncalls;1;Gurgaon
Corp Kitchen;1;Gurgaon
Good Food;1;Gurgaon
Mahek By Greenz;1;Gurgaon
Pao King;1;Gurgaon
Prabhat Fast Food Corner;1;Gurgaon
Shama Chicken Corner;1;Gurgaon
Unique Food Hut;1;Gurgaon
A 1 - Snacks and food corner;1;Gurgaon
Anandum;1;Gurgaon
Apni Rasoi;1;Gurgaon
Banke Bihari Bhojanalay;1;Gurgaon
Biryani 365;1;Gurgaon
Bro's Kitchenette;1;Gurgaon
Cafe Coffee Day;1;Gurgaon
Cafe Coffee Day;1;Gurgaon
Cafe Du Rendezvous;1;Gurgaon
Cake 24x7;1;Gurgaon
Cake On Wheels;1;Gurgaon
Cake Point;1;Gurgaon
Cake Point;1;Gurgaon
Cakes Degree;1;Gurgaon
Chateau Garlic;1;Gurgaon
Chennai Express;1;Gurgaon
Crust N Cakes;1;Gurgaon
Dabba Meat;1;Gurgaon
Deepak Rasoi;1;Gurgaon
Foodaucity - Bum Bum Bholey Ke Chole Bhature;1;Gurgaon
Foodies Nation;1;Gurgaon
Goli Vada Pav No. 1;1;Gurgaon
Grandma's Kitchen;1;Gurgaon
Gurgaon Hights;1;Gurgaon
Idliss;1;Gurgaon
Indian Home Food;1;Gurgaon
Jetha Lal Ka Dhabha;1;Gurgaon
Kusum Rolls;1;Gurgaon
Megha Vaishno Dhaba;1;Gurgaon
Nikhil Food Point;1;Gurgaon
Plan B;1;Gurgaon
Punjabi Zaika;1;Gurgaon
Rasoi;1;Gurgaon
Roll's Royce;1;Gurgaon
Shree Bikaner Misthan Bhandar;1;Gurgaon
Smokey Pan;1;Gurgaon
Surprise O Meal;1;Gurgaon
Tandoor on The Way;1;Gurgaon
Tawa N Tandoor;1;Gurgaon
The Paradise Biryani;1;Gurgaon
The Royal;1;Gurgaon
Theka Desi Khaana;1;Gurgaon
Tobasco Kitchen;1;Gurgaon
Tpot;1;Gurgaon
Uncle's Cafe;1;Gurgaon
Welcome Cafeteria;1;Gurgaon
Yo Yo China Town;1;Gurgaon
Caterspoint;1;Gurgaon
Bake-a-boo;1;Gurgaon
Burger Hut;1;Gurgaon
China Gatherings;1;Gurgaon
Crazy Bhukkhad;1;Gurgaon
Deez Biryani & Kebabs;1;Gurgaon
Fomads;1;Gurgaon
Happy Beings;1;Gurgaon
InstaDozza;1;Gurgaon
Mom's Kitchen;1;Gurgaon
The Baker's Bar  ... Bakery & Cafe;1;Gurgaon
Veg Ex;1;Gurgaon
Volt - By Plan B;1;Gurgaon
ZASTY;1;Gurgaon
Aahar;1;Gurgaon
Chicken Bytes;1;Gurgaon
Flying Cakes;1;Gurgaon
Punjabi Tadka;1;Gurgaon
Coldpress Company;1;Gurgaon
Crudo Juicery;1;Gurgaon
First Eat;1;Gurgaon
Zoe;1;Gurgaon
Dabba Meat;1;Gurgaon
Kashmiri Kitchen;1;Gurgaon
Rumi's Kitchen;1;Gurgaon
Baking Bad;1;Gurgaon
Bamboo Boat;1;Gurgaon
Big Jack's;1;Gurgaon
Kebab Gali;1;Gurgaon
Lucknow Mail;1;Gurgaon
Monster's Cafe;1;Gurgaon
Monty's Chicken Wings;1;Gurgaon
My Country Platter;1;Gurgaon
SARA World Cuisine;1;Gurgaon
Wah! Amritsar;1;Gurgaon
World In A Box;1;Gurgaon
Bun Intended;1;Gurgaon
Cafe Gatherings;1;Gurgaon
Cafe Soul Garden;1;Gurgaon
Food O Gram;1;Gurgaon
Happy Hakka;1;Gurgaon
Kaiser;1;Gurgaon
Pizza Central;1;Gurgaon
Tasty Fare;1;Gurgaon
Burger Point;1;Gurgaon
Drifters Cafe;1;Gurgaon
Oh! Fudge;1;Gurgaon
Anjlika;1;Gurgaon
IZU;1;Gurgaon
Sugar & Spice - Le Marche;1;Gurgaon
Bizibean;1;Gurgaon
ChandChini;1;Gurgaon
Coffee & Chai Co.;1;Gurgaon
Greek Food & Beyond;1;Gurgaon
Mediumwelldone;1;Gurgaon
Sonya Bakery Cafe;1;Gurgaon
Soul & Spice Co.;1;Gurgaon
7 Degrees Brauhaus;1;Gurgaon
Cafe Amaretto;1;Gurgaon
Sibang Bakery;1;Gurgaon
The Hangout by 1861;1;Gurgaon
The Mad Teapot/The Wishing Chair;1;Gurgaon
Ninkasi Imperial Brews & Cookery;1;Gurgaon
Zaffran;1;Gurgaon
Spiritual Bar & Lounge-DoubleTree by Hilton;1;Gurgaon
The Food Store - DoubleTree by Hilton;1;Gurgaon
Barista;1;Gurgaon
Burger King;1;Gurgaon
Club Mojo;1;Gurgaon
KFC;1;Gurgaon
Not Just Paranthas;1;Gurgaon
Shree Rathnam;1;Gurgaon
Mogli's Coffee;1;Gurgaon
Pind Balluchi;1;Gurgaon
Sip n Bite;1;Gurgaon
Abar Khabo;1;Gurgaon
Moti Mahal Delux;1;Gurgaon
The Lost Mughal;1;Gurgaon
Fortune Deli - Fortune Select Excalibur;1;Gurgaon
India on my Plate - Fortune Select Excalibur;1;Gurgaon
Orchid - Fortune Select Global;1;Gurgaon
Hungry Buffoons;1;Gurgaon
Karim's;1;Gurgaon
Manhattan Brewery & Bar Exchange;1;Gurgaon
Di Miso;1;Gurgaon
Kuuraku;1;Gurgaon
Vapour Bar Exchange;1;Gurgaon
19 Flavours Biryani;1;Gurgaon
Bhai Ji Foods;1;Gurgaon
Captain Bill$ Deliverz;1;Gurgaon
Curry n Phulka;1;Gurgaon
Jaguar;1;Gurgaon
Jalsa Lounge;1;Gurgaon
Lord of Grillz;1;Gurgaon
Midnight Cravings Beyond Control;1;Gurgaon
Outback;1;Gurgaon
The Cinnamon Kitchen;1;Gurgaon
Dudleys;1;Gurgaon
56 Ristorante Italiano;1;Gurgaon
All Time Cafe;1;Gurgaon
Baba's;1;Gurgaon
Chilli Indiana;1;Gurgaon
Go Kylin;1;Gurgaon
Just for Chai;1;Gurgaon
Kabab Mistri;1;Gurgaon
Nashta;1;Gurgaon
Nooba;1;Gurgaon
Side Wok;1;Gurgaon
Takamaka;1;Gurgaon
The Ark;1;Gurgaon
The Gathering Hut;1;Gurgaon
Wangchuk's Ladakhi Kitchen;1;Gurgaon
Daawat-e-Kashmir;1;Gurgaon
La Pino'z Pizza;1;Gurgaon
The Diet Kitchen;1;Gurgaon
Om Sweets & Snacks;1;Gurgaon
Subway;1;Gurgaon
Taste of Tamil Nadu;1;Gurgaon
The Bridge - Hotel Clark Inn Gurgaon;1;Gurgaon
